query_graph_count,outer_update_method,AverageReturn,seed,validation_query_mean_latency_k3,Average energy,,hyperparameter_provenance.policy,support_trajectories_per_meta_task,inner_learning_rate,support_graphs_per_meta_task,Average reward, ,validation_query_composite_objective,EnvExecTime,Average greedy latency,,NumTrajs,Average latency,,validation_query_composite_objective_k0,AverageDiscountedReturn,validation_query_mean_latency_k0,ppo_batch_size_trajectories,MaxReturn,split_role,k_steps,MinReturn,value_clip_epsilon,outer_update_count,checkpoint_selection_metric,meta_batch_size_distributions,checkpoint_is_best_val,outer_learning_rate,split_version,entropy_coefficient,Itr,StdReturn,PolicyExecTime
80,mrlco_first_order_mean_pseudogradient,1.2730455218287946,0,,614.8271004815972,fixed_literature_derived_defaults,20,0.0005,20,1.2730455218287946,,26.757723808288574,604.3442649371419,10000,715.3661915957083,,1.1529246226929957,,20,3.187543876182979,meta_train_support,3,-0.048359234118873676,0.2,33,,10,,0.0005,MARGO-SPLIT-v1,0.0,32,0.5765740258038101,33.44879460334778
80,mrlco_first_order_mean_pseudogradient,1.1601184225068075,0,,639.7487122275079,fixed_literature_derived_defaults,20,0.0005,20,1.1601184225068075,,27.52027130126953,624.5639111979892,10000,763.8695851937226,,1.0522298932733032,,20,3.4027062087873303,meta_train_support,3,-0.347200186065002,0.2,34,,10,,0.0005,MARGO-SPLIT-v1,0.0,33,0.5882081484305502,33.004563093185425
80,mrlco_first_order_mean_pseudogradient,1.275957743531338,0,,618.4972874780751,fixed_literature_derived_defaults,20,0.0005,20,1.275957743531338,,26.666059970855713,608.4793592955182,10000,734.6711207322488,,1.1576475165438893,,20,3.086794750659287,meta_train_support,3,-0.3884067126803528,0.2,35,,10,,0.0005,MARGO-SPLIT-v1,0.0,34,0.5780418002663289,32.53713774681091
80,mrlco_first_order_mean_pseudogradient,1.1591865583849656,0,,658.2112604443613,fixed_literature_derived_defaults,20,0.0005,20,1.1591865583849656,,26.889505624771118,623.5346898036548,10000,753.5551016893701,,1.051765644620743,,20,3.4483704732929326,meta_train_support,3,-0.3609784311693147,0.2,36,,10,,0.0005,MARGO-SPLIT-v1,0.0,35,0.5608254747905802,32.183117628097534
80,mrlco_first_order_mean_pseudogradient,1.1122366713941996,0,,679.4282957436345,fixed_literature_derived_defaults,20,0.0005,20,1.1122366713941996,,27.440832138061523,635.7064445519175,10000,760.0303734909903,,1.0112637279091545,,20,4.388821382779724,meta_train_support,3,-0.7696930951045879,0.2,37,,10,,0.0005,MARGO-SPLIT-v1,0.0,36,0.6303306221586557,32.340734243392944
80,mrlco_first_order_mean_pseudogradient,1.03837818020873,0,,671.2705733791951,fixed_literature_derived_defaults,20,0.0005,20,1.03837818020873,,27.325334310531616,641.1382230792591,10000,770.0119853515992,,0.9484254389473433,,20,2.6558604533760386,meta_train_support,3,-0.5582130613691939,0.2,38,,10,,0.0005,MARGO-SPLIT-v1,0.0,37,0.4531292809271805,31.254024028778076
80,mrlco_first_order_mean_pseudogradient,1.1032864384996786,0,,695.8126743593117,fixed_literature_derived_defaults,20,0.0005,20,1.1032864384996786,,27.28889298439026,632.8343223309108,10000,791.4053045122118,,1.002623273675518,,20,3.1464118923606197,meta_train_support,3,-0.2748881274337952,0.2,39,,10,,0.0005,MARGO-SPLIT-v1,0.0,38,0.5565644258041771,32.50145959854126
80,mrlco_first_order_mean_pseudogradient,1.3358331444934015,0,,632.5111002804434,fixed_literature_derived_defaults,20,0.0005,20,1.3358331444934015,,26.33750343322754,607.5223228669303,10000,730.670745950241,,1.2053299239448336,,20,4.94638624214788,meta_train_support,3,-0.40512861352373475,0.2,40,,10,,0.0005,MARGO-SPLIT-v1,0.0,39,0.6909067785563163,31.472557544708252
80,mrlco_first_order_mean_pseudogradient,1.1982637785709571,0,,663.8358543379671,fixed_literature_derived_defaults,20,0.0005,20,1.1982637785709571,,26.666347980499268,621.8488690360342,10000,742.3884948210648,,1.0883458623686766,,20,4.070519157035227,meta_train_support,3,-0.29431739398340506,0.2,41,,10,,0.0005,MARGO-SPLIT-v1,0.0,40,0.590420259240467,32.05229735374451
80,mrlco_first_order_mean_pseudogradient,1.3704251512493162,0,,625.6319774412585,fixed_literature_derived_defaults,20,0.0005,20,1.3704251512493162,,25.28264021873474,599.5105169750077,10000,717.5682966406523,,1.2417219224884288,,20,3.917743114789424,meta_train_support,3,-0.17486163992891443,0.2,42,,10,,0.0005,MARGO-SPLIT-v1,0.0,41,0.6833667901257596,32.12735342979431
