"Average greedy latency,",mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,checkpoint_is_best_val
613.8712567111834,0.0,0.0,0.0,0.0,0.0,0.24437968680956562,0.9431095123291016,publication,33.79958367347717,71.09560060501099,0.84175728837356,0.9174966255939924,10000,0.09248729759407606,1.0827167404143352,0.4820800473526631,131.9554235814074,20,0.9174966255939924,650.448958553802,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,21,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
594.7118542181423,0.0,0.0,0.0,0.0,0.0,0.22640274507915514,0.8297675251960754,publication,34.04104137420654,68.50676393508911,0.8600300993932553,0.9370801341854347,10000,0.08177950143962903,1.0827167404143352,0.6245816712677185,114.67581694061502,21,0.9370801341854347,618.8169284173706,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,22,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
606.2404059611729,0.0,0.0,0.0,0.0,0.0,0.21849694241066323,0.7677631378173828,publication,35.496493101119995,69.11838698387146,0.848458770643198,0.9243331140197913,10000,0.07653023171121319,1.083719008968831,0.6175891463961793,137.9130668925155,22,0.9243331140197913,636.0269365316581,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,23,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
600.7430363286563,0.0,0.0,0.0,0.0,0.0,0.19815835047794314,0.8125817775726318,publication,35.19224262237549,69.63758063316345,0.8470127439747451,0.9247674285749988,10000,0.0958270311822679,1.0787125489450702,0.4939678261216418,137.53473884039974,23,0.9247674285749988,593.4542766502109,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,24,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
630.4947095779964,0.0,0.0,0.0,0.0,0.0,0.19362008241219333,0.8891453146934509,publication,34.486464977264404,70.16472434997559,0.8447081906982512,0.9213570813140645,10000,0.08679535455801486,1.0896422730966202,0.5633747988977109,105.65643331324573,24,0.9213570813140645,670.2494033285536,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,25,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
627.9743966818945,0.0,0.0,0.0,0.0,0.0,0.17155984313051523,0.949531614780426,publication,30.750569820404053,67.83606743812561,0.84806682096619,0.9236229967388323,10000,0.09483427625086376,1.0896422730966202,0.5649013319920101,109.00749206162311,25,0.9236229967388323,654.7816673975332,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,26,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
611.791700007929,0.0,0.0,0.0,0.0,0.0,0.14191509919440773,1.0001893043518066,publication,35.714940547943115,68.58147597312927,0.8514317001668769,0.927469734336564,10000,0.08771448663412881,1.0811467714495175,0.5331250299381584,102.29923933828032,26,0.927469734336564,634.2639172358798,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,27,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
600.3270218562943,0.0,0.0,0.0,0.0,0.0,0.12068973835357288,0.9818867444992065,publication,32.84178590774536,67.27945590019226,0.8726437849644075,0.9500366140650717,10000,0.08441219468676935,1.0859245074445334,0.6420230429897855,76.65681895664643,27,0.9500366140650717,604.6727283413941,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,28,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
610.0995547912734,0.0,0.0,0.0,0.0,0.0,0.09892969167269501,0.9135197997093201,publication,30.680551290512085,68.48971652984619,0.8585223588508816,0.9346882926801787,10000,0.08099957117788929,1.078007433305869,0.6522931686242655,90.1168043507443,28,0.9346882926801787,634.2123006617287,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,29,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
615.9092620884622,0.0,0.0,0.0,0.0,0.0,0.08024639743348005,0.9077563881874084,publication,31.360243320465088,67.7898576259613,0.8621823027458244,0.9376141064170166,10000,0.09530319882015033,1.1035767700017376,0.5452486613049509,79.90667843120156,29,0.9376141064170166,640.223038261449,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,30,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
